,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,color_bucket
4384,14901,"[ 3, 4967 ]",2485.0,2482.0,6.003626107977437,[ 3 ],4967,1
4385,14902,"[ 2, 7451 ]",3726.5,3724.5,4.001073969660357,[ 2 ],7451,1
4386,14903,"[ 7, 2129 ]",1068.0,1061.0,14.046182846371348,[ 7 ],2129,2
4387,14904,"[ 2, 2, 2, 3, 3, 3, 3, 23 ]",5.125,4.46875,3335.1608391608393,"[ 2, 2, 2, 3, 3, 3, 3 ]",23,10
4388,14905,"[ 5, 11, 271 ]",95.66666666666667,116.88888888888887,127.5142585551331,"[ 5, 11 ]",271,6
4389,14906,"[ 2, 29, 257 ]",96.0,107.33333333333333,138.87577639751552,"[ 2, 29 ]",257,6
4390,14907,"[ 3, 4969 ]",2486.0,2483.0,6.003624647603705,[ 3 ],4969,1
4391,14908,"[ 2, 2, 3727 ]",1243.6666666666667,1655.5555555555554,9.004832214765102,"[ 2, 2 ]",3727,2
4392,14909,"[ 17, 877 ]",447.0,430.0,34.67209302325581,[ 17 ],877,3
4393,14910,"[ 2, 3, 5, 7, 71 ]",17.6,21.360000000000003,698.0337078651685,"[ 2, 3, 5, 7 ]",71,9
4394,14911,"[ 13, 31, 37 ]",27.0,9.333333333333334,1597.6071428571427,"[ 13, 31 ]",37,10
4395,14912,"[ 2, 2, 2, 2, 2, 2, 233 ]",35.0,56.57142857142857,263.5959595959596,"[ 2, 2, 2, 2, 2, 2 ]",233,7
4396,14913,"[ 3, 3, 1657 ]",554.3333333333334,735.111111111111,20.286729141475217,"[ 3, 3 ]",1657,2
4397,14914,"[ 2, 7457 ]",3729.5,3727.5,4.001073105298458,[ 2 ],7457,1
4398,14915,"[ 5, 19, 157 ]",60.333333333333336,64.44444444444444,231.4396551724138,"[ 5, 19 ]",157,7
4399,14916,"[ 2, 2, 3, 11, 113 ]",26.2,34.72,429.6082949308756,"[ 2, 2, 3, 11 ]",113,8
4400,14917,"[ 7, 2131 ]",1069.0,1062.0,14.046139359698682,[ 7 ],2131,2
4401,14918,"[ 2, 7459 ]",3730.5,3728.5,4.001072817486925,[ 2 ],7459,1
4402,14919,"[ 3, 4973 ]",2488.0,2485.0,6.003621730382294,[ 3 ],4973,1
4403,14920,"[ 2, 2, 2, 5, 373 ]",76.8,118.47999999999999,125.92842673869009,"[ 2, 2, 2, 5 ]",373,6
4404,14921,"[ 43, 347 ]",195.0,152.0,98.16447368421052,[ 43 ],347,5
4405,14922,"[ 2, 3, 3, 829 ]",209.25,309.875,48.154901169826545,"[ 2, 3, 3 ]",829,4
4406,14924,"[ 2, 2, 7, 13, 41 ]",13.0,11.2,1332.5,"[ 2, 2, 7, 13 ]",41,10
4407,14925,"[ 3, 5, 5, 199 ]",53.0,73.0,204.45205479452054,"[ 3, 5, 5 ]",199,7
4408,14926,"[ 2, 17, 439 ]",152.66666666666666,190.8888888888889,78.19208381839347,"[ 2, 17 ]",439,5
4409,14927,"[ 11, 23, 59 ]",31.0,18.666666666666668,799.6607142857142,"[ 11, 23 ]",59,9
4410,14928,"[ 2, 2, 2, 2, 3, 311 ]",53.666666666666664,85.77777777777777,174.03108808290156,"[ 2, 2, 2, 2, 3 ]",311,7
4411,14930,"[ 2, 5, 1493 ]",500.0,662.0,22.552870090634443,"[ 2, 5 ]",1493,3
4412,14931,"[ 3, 3, 3, 7, 79 ]",19.0,24.0,622.125,"[ 3, 3, 3, 7 ]",79,9
4413,14932,"[ 2, 2, 3733 ]",1245.6666666666667,1658.222222222222,9.004824443848836,"[ 2, 2 ]",3733,2
4414,14933,"[ 109, 137 ]",123.0,14.0,1066.642857142857,[ 109 ],137,9
4415,14934,"[ 2, 3, 19, 131 ]",38.75,46.125,323.7723577235772,"[ 2, 3, 19 ]",131,8
4416,14935,"[ 5, 29, 103 ]",45.666666666666664,38.22222222222222,390.7412790697675,"[ 5, 29 ]",103,8
4417,14936,"[ 2, 2, 2, 1867 ]",468.25,699.375,21.3562109025916,"[ 2, 2, 2 ]",1867,3
4418,14937,"[ 3, 13, 383 ]",133.0,166.66666666666666,89.622,"[ 3, 13 ]",383,5
4419,14938,"[ 2, 7, 11, 97 ]",29.25,33.875,440.97416974169744,"[ 2, 7, 11 ]",97,8
4420,14940,"[ 2, 2, 3, 3, 5, 83 ]",16.333333333333332,22.222222222222218,672.3000000000002,"[ 2, 2, 3, 3, 5 ]",83,9
4421,14941,"[ 67, 223 ]",145.0,78.0,191.55128205128204,[ 67 ],223,7
4422,14942,"[ 2, 31, 241 ]",91.33333333333333,99.77777777777779,149.75278396436525,"[ 2, 31 ]",241,6
4423,14943,"[ 3, 17, 293 ]",104.33333333333333,125.77777777777779,118.8047703180212,"[ 3, 17 ]",293,6
4424,14944,"[ 2, 2, 2, 2, 2, 467 ]",79.5,129.16666666666666,115.69548387096775,"[ 2, 2, 2, 2, 2 ]",467,6
4425,14945,"[ 5, 7, 7, 61 ]",20.0,20.5,729.0243902439024,"[ 5, 7, 7 ]",61,9
4426,14946,"[ 2, 3, 47, 53 ]",26.25,23.75,629.3052631578947,"[ 2, 3, 47 ]",53,9
4427,14948,"[ 2, 2, 37, 101 ]",35.5,33.5,446.2089552238806,"[ 2, 2, 37 ]",101,8
4428,14949,"[ 3, 3, 11, 151 ]",42.0,54.5,274.29357798165137,"[ 3, 3, 11 ]",151,7
4429,14950,"[ 2, 5, 5, 13, 23 ]",9.6,6.719999999999999,2224.702380952381,"[ 2, 5, 5, 13 ]",23,10
4430,14952,"[ 2, 2, 2, 3, 7, 89 ]",17.5,23.833333333333332,627.3566433566434,"[ 2, 2, 2, 3, 7 ]",89,9
4431,14953,"[ 19, 787 ]",403.0,384.0,38.940104166666664,[ 19 ],787,3
4432,14954,"[ 2, 7477 ]",3739.5,3737.5,4.001070234113713,[ 2 ],7477,1
4433,14955,"[ 3, 5, 997 ]",335.0,441.3333333333333,33.885951661631424,"[ 3, 5 ]",997,3
4434,14956,"[ 2, 2, 3739 ]",1247.6666666666667,1660.8888888888887,9.004816697886007,"[ 2, 2 ]",3739,2
4435,14958,"[ 2, 3, 3, 3, 277 ]",57.6,87.76,170.44211485870554,"[ 2, 3, 3, 3 ]",277,7
4436,14959,"[ 7, 2137 ]",1072.0,1065.0,14.046009389671362,[ 7 ],2137,2
4437,14960,"[ 2, 2, 2, 2, 5, 11, 17 ]",5.857142857142857,4.653061224489796,3215.0877192982457,"[ 2, 2, 2, 2, 5, 11 ]",17,10
4438,14961,"[ 3, 4987 ]",2495.0,2492.0,6.003611556982343,[ 3 ],4987,1
4439,14962,"[ 2, 7481 ]",3741.5,3739.5,4.001069661719481,[ 2 ],7481,1
4440,14963,"[ 13, 1151 ]",582.0,569.0,26.29701230228471,[ 13 ],1151,3
4441,14964,"[ 2, 2, 3, 29, 43 ]",15.8,16.160000000000004,925.9900990099007,"[ 2, 2, 3, 29 ]",43,9
4442,14965,"[ 5, 41, 73 ]",39.666666666666664,23.111111111111114,647.5240384615383,"[ 5, 41 ]",73,9
4443,14966,"[ 2, 7, 1069 ]",359.3333333333333,473.11111111111114,31.633161108501643,"[ 2, 7 ]",1069,3
4444,14967,"[ 3, 3, 1663 ]",556.3333333333334,737.7777777777777,20.286596385542172,"[ 3, 3 ]",1663,2
4445,14968,"[ 2, 2, 2, 1871 ]",469.25,700.875,21.356161940431605,"[ 2, 2, 2 ]",1871,3
4446,14970,"[ 2, 3, 5, 499 ]",127.25,185.875,80.53799596503026,"[ 2, 3, 5 ]",499,5
4447,14971,"[ 11, 1361 ]",686.0,675.0,22.179259259259258,[ 11 ],1361,3
4448,14972,"[ 2, 2, 19, 197 ]",55.0,71.0,210.8732394366197,"[ 2, 2, 19 ]",197,7
4449,14973,"[ 3, 7, 23, 31 ]",16.0,11.0,1361.1818181818182,"[ 3, 7, 23 ]",31,10
4450,14974,"[ 2, 7487 ]",3744.5,3742.5,4.001068804275217,[ 2 ],7487,1
4451,14975,"[ 5, 5, 599 ]",203.0,264.0,56.72348484848485,"[ 5, 5 ]",599,4
4452,14976,"[ 2, 2, 2, 2, 2, 2, 2, 3, 3, 13 ]",3.3,1.94,7719.587628865979,"[ 2, 2, 2, 2, 2, 2, 2, 3, 3 ]",13,10
4453,14977,"[ 17, 881 ]",449.0,432.0,34.66898148148148,[ 17 ],881,3
4454,14978,"[ 2, 7489 ]",3745.5,3743.5,4.001068518765861,[ 2 ],7489,1
4455,14979,"[ 3, 4993 ]",2498.0,2495.0,6.0036072144288575,[ 3 ],4993,1
4456,14980,"[ 2, 2, 5, 7, 107 ]",24.6,32.96,454.4902912621359,"[ 2, 2, 5, 7 ]",107,8
4457,14981,"[ 71, 211 ]",141.0,70.0,214.0142857142857,[ 71 ],211,7
4458,14982,"[ 2, 3, 11, 227 ]",60.75,83.125,180.2345864661654,"[ 2, 3, 11 ]",227,7
4459,14984,"[ 2, 2, 2, 1873 ]",469.75,701.625,21.356137537858544,"[ 2, 2, 2 ]",1873,3
4460,14985,"[ 3, 3, 3, 3, 5, 37 ]",9.0,9.333333333333334,1605.5357142857142,"[ 3, 3, 3, 3, 5 ]",37,10
4461,14986,"[ 2, 59, 127 ]",62.666666666666664,42.88888888888889,349.41450777202067,"[ 2, 59 ]",127,8
4462,14987,"[ 7, 2141 ]",1074.0,1067.0,14.045923149015932,[ 7 ],2141,2
4463,14988,"[ 2, 2, 3, 1249 ]",314.0,467.5,32.059893048128345,"[ 2, 2, 3 ]",1249,3
4464,14989,"[ 13, 1153 ]",583.0,570.0,26.296491228070174,[ 13 ],1153,3
4465,14990,"[ 2, 5, 1499 ]",502.0,664.6666666666666,22.552657973921768,"[ 2, 5 ]",1499,3
4466,14991,"[ 3, 19, 263 ]",95.0,112.0,133.84821428571428,"[ 3, 19 ]",263,6
4467,14992,"[ 2, 2, 2, 2, 937 ]",189.0,299.2,50.106951871657756,"[ 2, 2, 2, 2 ]",937,4
4468,14993,"[ 11, 29, 47 ]",29.0,12.0,1249.4166666666667,"[ 11, 29 ]",47,10
4469,14994,"[ 2, 3, 3, 7, 7, 17 ]",6.5,3.8333333333333335,3911.478260869565,"[ 2, 3, 3, 7, 7 ]",17,10
4470,14995,"[ 5, 2999 ]",1502.0,1497.0,10.016700066800267,[ 5 ],2999,2
4471,14996,"[ 2, 2, 23, 163 ]",47.5,57.75,259.6709956709957,"[ 2, 2, 23 ]",163,7
4472,14997,"[ 3, 4999 ]",2501.0,2498.0,6.003602882305844,[ 3 ],4999,1
4473,14998,"[ 2, 7499 ]",3750.5,3748.5,4.001067093504068,[ 2 ],7499,1
4474,14999,"[ 53, 283 ]",168.0,115.0,130.42608695652174,[ 53 ],283,6
4475,15000,"[ 2, 2, 2, 3, 5, 5, 5, 5 ]",3.625,1.375,10909.09090909091,"[ 2, 2, 2, 3, 5, 5, 5 ]",5,10
4476,15001,"[ 7, 2143 ]",1075.0,1068.0,14.045880149812733,[ 7 ],2143,2
4477,15002,"[ 2, 13, 577 ]",197.33333333333334,253.1111111111111,59.270412642669015,"[ 2, 13 ]",577,4
4478,15003,"[ 3, 3, 1667 ]",557.6666666666666,739.5555555555557,20.286508413461537,"[ 3, 3 ]",1667,2
4479,15004,"[ 2, 2, 11, 11, 31 ]",11.4,7.840000000000001,1913.7755102040815,"[ 2, 2, 11, 11 ]",31,10
4480,15005,"[ 5, 3001 ]",1503.0,1498.0,10.016688918558078,[ 5 ],3001,2
4481,15006,"[ 2, 3, 41, 61 ]",26.75,24.25,618.8041237113403,"[ 2, 3, 41 ]",61,9
4482,15007,"[ 43, 349 ]",196.0,153.0,98.08496732026144,[ 43 ],349,5
4483,15008,"[ 2, 2, 2, 2, 2, 7, 67 ]",12.0,15.714285714285714,955.0545454545455,"[ 2, 2, 2, 2, 2, 7 ]",67,9
4484,15009,"[ 3, 5003 ]",2503.0,2500.0,6.0036,[ 3 ],5003,1
4485,15010,"[ 2, 5, 19, 79 ]",26.25,26.375,569.0995260663507,"[ 2, 5, 19 ]",79,9
4486,15011,"[ 17, 883 ]",450.0,433.0,34.66743648960739,[ 17 ],883,3
4487,15012,"[ 2, 2, 3, 3, 3, 139 ]",25.333333333333332,37.888888888888886,396.2111436950147,"[ 2, 2, 3, 3, 3 ]",139,8
4488,15014,"[ 2, 7507 ]",3754.5,3752.5,4.001065956029314,[ 2 ],7507,1
4489,15015,"[ 3, 5, 7, 11, 13 ]",7.8,3.3599999999999994,4468.750000000001,"[ 3, 5, 7, 11 ]",13,10
4490,15016,"[ 2, 2, 2, 1877 ]",470.75,703.125,21.356088888888888,"[ 2, 2, 2 ]",1877,3
4491,15018,"[ 2, 3, 2503 ]",836.0,1111.3333333333333,13.513497300539893,"[ 2, 3 ]",2503,2
4492,15019,"[ 23, 653 ]",338.0,315.0,47.67936507936508,[ 23 ],653,4
4493,15020,"[ 2, 2, 5, 751 ]",190.0,280.5,53.54723707664884,"[ 2, 2, 5 ]",751,4
4494,15021,"[ 3, 3, 1669 ]",558.3333333333334,740.4444444444443,20.286464585834338,"[ 3, 3 ]",1669,2
4495,15022,"[ 2, 7, 29, 37 ]",18.75,14.25,1054.1754385964912,"[ 2, 7, 29 ]",37,9
4496,15023,"[ 83, 181 ]",132.0,49.0,306.59183673469386,[ 83 ],181,8
4497,15024,"[ 2, 2, 2, 2, 3, 313 ]",54.0,86.33333333333333,174.02316602316603,"[ 2, 2, 2, 2, 3 ]",313,7
4498,15025,"[ 5, 5, 601 ]",203.66666666666666,264.8888888888889,56.72189597315435,"[ 5, 5 ]",601,4
4499,15026,"[ 2, 11, 683 ]",232.0,300.6666666666667,49.975609756097555,"[ 2, 11 ]",683,4
4500,15027,"[ 3, 5009 ]",2506.0,2503.0,6.003595685177786,[ 3 ],5009,1
4501,15028,"[ 2, 2, 13, 17, 17 ]",10.2,6.56,2290.8536585365855,"[ 2, 2, 13, 17 ]",17,10
4502,15029,"[ 7, 19, 113 ]",46.333333333333336,44.444444444444436,338.1525000000001,"[ 7, 19 ]",113,8
4503,15030,"[ 2, 3, 3, 5, 167 ]",36.0,52.4,286.8320610687023,"[ 2, 3, 3, 5 ]",167,7
4504,15032,"[ 2, 2, 2, 1879 ]",471.25,703.875,21.356064642159474,"[ 2, 2, 2 ]",1879,3
4505,15033,"[ 3, 5011 ]",2507.0,2504.0,6.003594249201278,[ 3 ],5011,1
4506,15034,"[ 2, 7517 ]",3759.5,3757.5,4.001064537591484,[ 2 ],7517,1
4507,15035,"[ 5, 31, 97 ]",44.333333333333336,35.111111111111114,428.21202531645565,"[ 5, 31 ]",97,8
4508,15036,"[ 2, 2, 3, 7, 179 ]",38.6,56.160000000000004,267.7350427350427,"[ 2, 2, 3, 7 ]",179,7
4509,15037,"[ 11, 1367 ]",689.0,678.0,22.178466076696164,[ 11 ],1367,3
4510,15038,"[ 2, 73, 103 ]",59.333333333333336,38.22222222222222,393.4360465116279,"[ 2, 73 ]",103,8
4511,15039,"[ 3, 3, 3, 557 ]",141.5,207.75,72.38989169675091,"[ 3, 3, 3 ]",557,5
4512,15040,"[ 2, 2, 2, 2, 2, 2, 5, 47 ]",8.0,9.75,1542.5641025641025,"[ 2, 2, 2, 2, 2, 2, 5 ]",47,10
4513,15041,"[ 13, 13, 89 ]",38.333333333333336,33.77777777777778,445.29276315789474,"[ 13, 13 ]",89,8
4514,15042,"[ 2, 3, 23, 109 ]",34.25,37.375,402.46153846153845,"[ 2, 3, 23 ]",109,8
4515,15043,"[ 7, 7, 307 ]",107.0,133.33333333333334,112.82249999999999,"[ 7, 7 ]",307,6
4516,15044,"[ 2, 2, 3761 ]",1255.0,1670.6666666666667,9.004788507581804,"[ 2, 2 ]",3761,2
4517,15045,"[ 3, 5, 17, 59 ]",21.0,19.0,791.8421052631579,"[ 3, 5, 17 ]",59,9
4518,15046,"[ 2, 7523 ]",3762.5,3760.5,4.0010636883393165,[ 2 ],7523,1
4519,15047,"[ 41, 367 ]",204.0,163.0,92.31288343558282,[ 41 ],367,5
4520,15048,"[ 2, 2, 2, 3, 3, 11, 19 ]",6.0,5.142857142857143,2926.0,"[ 2, 2, 2, 3, 3, 11 ]",19,10
4521,15049,"[ 101, 149 ]",125.0,24.0,627.0416666666666,[ 101 ],149,9
4522,15050,"[ 2, 5, 5, 7, 43 ]",12.4,12.24,1229.575163398693,"[ 2, 5, 5, 7 ]",43,10
4523,15051,"[ 3, 29, 173 ]",68.33333333333333,69.77777777777777,215.69904458598728,"[ 3, 29 ]",173,7
4524,15052,"[ 2, 2, 53, 71 ]",32.0,30.0,501.73333333333335,"[ 2, 2, 53 ]",71,8
4525,15054,"[ 2, 3, 13, 193 ]",52.75,70.125,214.67379679144386,"[ 2, 3, 13 ]",193,7
4526,15055,"[ 5, 3011 ]",1508.0,1503.0,10.016633399866933,[ 5 ],3011,2
4527,15056,"[ 2, 2, 2, 2, 941 ]",189.8,300.48,50.10649627263045,"[ 2, 2, 2, 2 ]",941,4
4528,15057,"[ 3, 3, 7, 239 ]",63.0,88.0,171.10227272727272,"[ 3, 3, 7 ]",239,7
4529,15058,"[ 2, 7529 ]",3765.5,3763.5,4.001062840441079,[ 2 ],7529,1
4530,15059,"[ 11, 37, 37 ]",28.333333333333332,11.555555555555557,1303.1826923076922,"[ 11, 37 ]",37,10
4531,15060,"[ 2, 2, 3, 5, 251 ]",52.6,79.36,189.76814516129033,"[ 2, 2, 3, 5 ]",251,7
4532,15062,"[ 2, 17, 443 ]",154.0,192.66666666666666,78.1764705882353,"[ 2, 17 ]",443,5
4533,15063,"[ 3, 5021 ]",2512.0,2509.0,6.003587086488641,[ 3 ],5021,1
4534,15064,"[ 2, 2, 2, 7, 269 ]",56.4,85.03999999999999,177.14016933207904,"[ 2, 2, 2, 7 ]",269,7
4535,15065,"[ 5, 23, 131 ]",53.0,52.0,289.71153846153845,"[ 5, 23 ]",131,7
4536,15066,"[ 2, 3, 3, 3, 3, 3, 31 ]",6.857142857142857,6.8979591836734695,2184.1242603550295,"[ 2, 3, 3, 3, 3, 3 ]",31,10
4537,15067,"[ 13, 19, 61 ]",31.0,20.0,753.35,"[ 13, 19 ]",61,9
4538,15068,"[ 2, 2, 3767 ]",1257.0,1673.3333333333333,9.004780876494024,"[ 2, 2 ]",3767,2
4539,15069,"[ 3, 5023 ]",2513.0,2510.0,6.003585657370518,[ 3 ],5023,1
4540,15070,"[ 2, 5, 11, 137 ]",38.75,49.125,306.7684478371501,"[ 2, 5, 11 ]",137,8
4541,15071,"[ 7, 2153 ]",1080.0,1073.0,14.045666356011184,[ 7 ],2153,2
4542,15072,"[ 2, 2, 2, 2, 2, 3, 157 ]",24.285714285714285,37.91836734693878,397.4854682454251,"[ 2, 2, 2, 2, 2, 3 ]",157,8
4543,15074,"[ 2, 7537 ]",3769.5,3767.5,4.0010617120106176,[ 2 ],7537,1
4544,15075,"[ 3, 3, 5, 5, 67 ]",16.6,20.160000000000004,747.767857142857,"[ 3, 3, 5, 5 ]",67,9
4545,15076,"[ 2, 2, 3769 ]",1257.6666666666667,1674.222222222222,9.004778338200161,"[ 2, 2 ]",3769,2
4546,15078,"[ 2, 3, 7, 359 ]",92.75,133.125,113.26197183098591,"[ 2, 3, 7 ]",359,6
4547,15079,"[ 17, 887 ]",452.0,435.0,34.66436781609195,[ 17 ],887,3
4548,15080,"[ 2, 2, 2, 5, 13, 29 ]",8.833333333333334,8.11111111111111,1859.178082191781,"[ 2, 2, 2, 5, 13 ]",29,10
4549,15081,"[ 3, 11, 457 ]",157.0,200.0,75.405,"[ 3, 11 ]",457,5
4550,15082,"[ 2, 7541 ]",3771.5,3769.5,4.001061148693461,[ 2 ],7541,1
4551,15084,"[ 2, 2, 3, 3, 419 ]",85.8,133.28,113.17527010804322,"[ 2, 2, 3, 3 ]",419,6
4552,15085,"[ 5, 7, 431 ]",147.66666666666666,188.8888888888889,79.86176470588234,"[ 5, 7 ]",431,5
4553,15086,"[ 2, 19, 397 ]",139.33333333333334,171.77777777777774,87.82276843467014,"[ 2, 19 ]",397,5
4554,15087,"[ 3, 47, 107 ]",52.333333333333336,36.44444444444445,413.97256097560967,"[ 3, 47 ]",107,8
4555,15088,"[ 2, 2, 2, 2, 23, 41 ]",12.0,13.333333333333334,1131.6,"[ 2, 2, 2, 2, 23 ]",41,9
4556,15089,"[ 79, 191 ]",135.0,56.0,269.44642857142856,[ 79 ],191,7
4557,15090,"[ 2, 3, 5, 503 ]",128.25,187.375,80.53368912608406,"[ 2, 3, 5 ]",503,5
4558,15092,"[ 2, 2, 7, 7, 7, 11 ]",6.0,2.6666666666666665,5659.5,"[ 2, 2, 7, 7, 7 ]",11,10
4559,15093,"[ 3, 3, 3, 13, 43 ]",13.0,12.0,1257.75,"[ 3, 3, 3, 13 ]",43,10
4560,15094,"[ 2, 7547 ]",3774.5,3772.5,4.001060304837641,[ 2 ],7547,1
4561,15095,"[ 5, 3019 ]",1512.0,1507.0,10.016589250165893,[ 5 ],3019,2
4562,15096,"[ 2, 2, 2, 3, 17, 37 ]",10.5,11.0,1372.3636363636363,"[ 2, 2, 2, 3, 17 ]",37,10
4563,15097,"[ 31, 487 ]",259.0,228.0,66.21491228070175,[ 31 ],487,4
4564,15098,"[ 2, 7549 ]",3775.5,3773.5,4.0010600238505365,[ 2 ],7549,1
4565,15099,"[ 3, 7, 719 ]",243.0,317.3333333333333,47.58088235294118,"[ 3, 7 ]",719,4
4566,15100,"[ 2, 2, 5, 5, 151 ]",33.0,47.2,319.91525423728814,"[ 2, 2, 5, 5 ]",151,8
4567,15102,"[ 2, 3, 3, 839 ]",211.75,313.625,48.153049023515344,"[ 2, 3, 3 ]",839,4
4568,15103,"[ 11, 1373 ]",692.0,681.0,22.177679882525698,[ 11 ],1373,3
4569,15104,"[ 2, 2, 2, 2, 2, 2, 2, 2, 59 ]",8.333333333333334,11.25925925925926,1341.4736842105262,"[ 2, 2, 2, 2, 2, 2, 2, 2 ]",59,10
4570,15105,"[ 3, 5, 19, 53 ]",20.0,16.5,915.4545454545455,"[ 3, 5, 19 ]",53,9
4571,15106,"[ 2, 7, 13, 83 ]",26.25,28.375,532.3700440528635,"[ 2, 7, 13 ]",83,8
4572,15108,"[ 2, 2, 3, 1259 ]",316.5,471.25,32.05941644562334,"[ 2, 2, 3 ]",1259,3
4573,15109,"[ 29, 521 ]",275.0,246.0,61.41869918699187,[ 29 ],521,4
4574,15110,"[ 2, 5, 1511 ]",506.0,670.0,22.55223880597015,"[ 2, 5 ]",1511,3
4575,15111,"[ 3, 3, 23, 73 ]",25.5,23.75,636.2526315789473,"[ 3, 3, 23 ]",73,9
4576,15112,"[ 2, 2, 2, 1889 ]",473.75,707.625,21.355944179473592,"[ 2, 2, 2 ]",1889,3
4577,15113,"[ 7, 17, 127 ]",50.333333333333336,51.11111111111111,295.6891304347826,"[ 7, 17 ]",127,8
4578,15114,"[ 2, 3, 11, 229 ]",61.25,83.875,180.19672131147541,"[ 2, 3, 11 ]",229,7
4579,15115,"[ 5, 3023 ]",1514.0,1509.0,10.016567263088138,[ 5 ],3023,2
4580,15116,"[ 2, 2, 3779 ]",1261.0,1678.6666666666667,9.004765687053217,"[ 2, 2 ]",3779,2
4581,15117,"[ 3, 5039 ]",2521.0,2518.0,6.003574265289912,[ 3 ],5039,1
4582,15118,"[ 2, 7559 ]",3780.5,3778.5,4.001058621145957,[ 2 ],7559,1
4583,15119,"[ 13, 1163 ]",588.0,575.0,26.293913043478263,[ 13 ],1163,3
4584,15120,"[ 2, 2, 2, 2, 3, 3, 3, 5, 7 ]",3.2222222222222223,1.2345679012345678,12247.2,"[ 2, 2, 2, 2, 3, 3, 3, 5 ]",7,10
4585,15122,"[ 2, 7561 ]",3781.5,3779.5,4.0010583410504035,[ 2 ],7561,1
4586,15123,"[ 3, 71, 71 ]",48.333333333333336,30.222222222222218,500.3933823529413,"[ 3, 71 ]",71,8
4587,15124,"[ 2, 2, 19, 199 ]",55.5,71.75,210.78745644599303,"[ 2, 2, 19 ]",199,7
4588,15125,"[ 5, 5, 5, 11, 11 ]",7.4,2.88,5251.736111111111,"[ 5, 5, 5, 11 ]",11,10
4589,15126,"[ 2, 3, 2521 ]",842.0,1119.3333333333333,13.513400833829662,"[ 2, 3 ]",2521,2
4590,15127,"[ 7, 2161 ]",1084.0,1077.0,14.045496750232127,[ 7 ],2161,2
4591,15128,"[ 2, 2, 2, 31, 61 ]",19.6,21.119999999999997,716.2878787878789,"[ 2, 2, 2, 31 ]",61,9
4592,15129,"[ 3, 3, 41, 41 ]",22.0,19.0,796.2631578947369,"[ 3, 3, 41 ]",41,9
4593,15130,"[ 2, 5, 17, 89 ]",28.25,30.375,498.10699588477365,"[ 2, 5, 17 ]",89,8
4594,15132,"[ 2, 2, 3, 13, 97 ]",23.4,29.439999999999998,513.9945652173914,"[ 2, 2, 3, 13 ]",97,8
4595,15133,"[ 37, 409 ]",223.0,186.0,81.36021505376344,[ 37 ],409,5
4596,15134,"[ 2, 7, 23, 47 ]",19.75,15.25,992.3934426229508,"[ 2, 7, 23 ]",47,9
4597,15135,"[ 3, 5, 1009 ]",339.0,446.6666666666667,33.884328358208954,"[ 3, 5 ]",1009,3
4598,15136,"[ 2, 2, 2, 2, 2, 11, 43 ]",9.142857142857142,10.204081632653061,1483.328,"[ 2, 2, 2, 2, 2, 11 ]",43,10
4599,15138,"[ 2, 3, 3, 29, 29 ]",13.2,12.64,1197.626582278481,"[ 2, 3, 3, 29 ]",29,10
4600,15140,"[ 2, 2, 5, 757 ]",191.5,282.75,53.54553492484527,"[ 2, 2, 5 ]",757,4
4601,15141,"[ 3, 7, 7, 103 ]",30.0,36.5,414.82191780821915,"[ 3, 7, 7 ]",103,8
4602,15142,"[ 2, 67, 113 ]",60.666666666666664,39.111111111111114,387.15340909090907,"[ 2, 67 ]",113,8
4603,15143,"[ 19, 797 ]",408.0,389.0,38.9280205655527,[ 19 ],797,3
4604,15144,"[ 2, 2, 2, 3, 631 ]",128.0,201.2,75.26838966202784,"[ 2, 2, 2, 3 ]",631,5
4605,15145,"[ 5, 13, 233 ]",83.66666666666667,99.55555555555554,152.12611607142858,"[ 5, 13 ]",233,6
4606,15146,"[ 2, 7573 ]",3787.5,3785.5,4.001056663584731,[ 2 ],7573,1
4607,15147,"[ 3, 3, 3, 3, 11, 17 ]",6.666666666666667,4.888888888888888,3098.2500000000005,"[ 3, 3, 3, 3, 11 ]",17,10
4608,15148,"[ 2, 2, 7, 541 ]",138.0,201.5,75.17617866004963,"[ 2, 2, 7 ]",541,5
4609,15150,"[ 2, 3, 5, 5, 101 ]",23.2,31.119999999999997,486.8251928020566,"[ 2, 3, 5, 5 ]",101,8
4610,15151,"[ 109, 139 ]",124.0,15.0,1010.0666666666667,[ 109 ],139,9
4611,15152,"[ 2, 2, 2, 2, 947 ]",191.0,302.4,50.10582010582011,"[ 2, 2, 2, 2 ]",947,4
4612,15153,"[ 3, 5051 ]",2527.0,2524.0,6.003565768621236,[ 3 ],5051,1
4613,15154,"[ 2, 7577 ]",3789.5,3787.5,4.001056105610561,[ 2 ],7577,1
4614,15155,"[ 5, 7, 433 ]",148.33333333333334,189.77777777777774,79.8565573770492,"[ 5, 7 ]",433,5
4615,15156,"[ 2, 2, 3, 3, 421 ]",86.2,133.92000000000002,113.17204301075267,"[ 2, 2, 3, 3 ]",421,6
4616,15157,"[ 23, 659 ]",341.0,318.0,47.66352201257862,[ 23 ],659,4
4617,15158,"[ 2, 11, 13, 53 ]",19.75,16.625,911.7593984962406,"[ 2, 11, 13 ]",53,9
4618,15159,"[ 3, 31, 163 ]",65.66666666666667,64.8888888888889,233.6147260273972,"[ 3, 31 ]",163,7
